anon_id,user_type,gender,age,education_level
27203,paid,female,62,other/unspecified
27204,free,female,41,bachelors degree
27205,paid,female,60,bachelors degree
27206,paid,female,65,bachelors degree
27207,free,female,84,some college
27208,free,male,52,bachelors degree
27209,free,female,67,some college
27210,paid,female,74,some college
27211,paid,female,69,masters degree
27212,free,male,66,professional degree
27213,free,female,61,associates degree
27214,paid,female,63,masters degree
27215,free,female,47,high school
27216,paid,male,58,masters degree
27217,paid,female,69,some college
27218,paid,female,66,some college
27219,paid,female,63,bachelors degree
27220,free,male,29,professional degree
27221,paid,female,58,masters degree
27222,paid,female,63,masters degree
27223,paid,male,73,associates degree
27224,free,female,60,phd
27225,free,male,36,bachelors degree
27226,paid,female,65,bachelors degree
27227,paid,female,68,other/unspecified
27228,free,female,64,high school
27229,paid,female,62,high school
27230,paid,female,71,some college
27231,paid,male,85,some college
27232,paid,female,32,bachelors degree
27233,free,male,69,masters degree
27234,paid,female,66,bachelors degree
27235,paid,female,51,bachelors degree
27236,paid,female,64,high school
27237,paid,male,55,professional degree
27238,free,female,71,some college
27239,free,female,67,associates degree
27240,free,female,57,bachelors degree
27241,free,female,49,high school
27242,paid,male,28,some college
27243,free,female,79,some college
27244,free,male,56,some college
27245,paid,male,69,some high school
27246,paid,female,60,bachelors degree
27247,paid,female,63,some high school
27248,free,male,38,masters degree
27249,paid,female,59,masters degree
27250,paid,female,80,high school
27251,paid,female,66,bachelors degree
27252,paid,male,28,masters degree
27253,paid,male,62,bachelors degree
27254,free,female,63,bachelors degree
27255,free,female,68,associates degree
27256,paid,male,61,bachelors degree
27257,paid,female,40,masters degree
27258,paid,male,69,bachelors degree
27259,paid,male,70,masters degree
27260,free,male,70,bachelors degree
27261,paid,female,69,some college
27262,free,male,59,high school
27263,free,male,81,masters degree
27264,paid,male,19,high school
27265,paid,female,41,other/unspecified
27266,paid,male,63,some high school
27267,paid,male,53,high school
27268,free,male,90,bachelors degree
27269,free,female,50,high school
27270,paid,male,74,bachelors degree
27271,free,female,38,bachelors degree
27272,free,female,53,high school
27273,free,unknown,68,masters degree
27274,paid,female,56,some college
27275,paid,male,70,bachelors degree
27276,free,unknown,63,other/unspecified
27277,free,female,54,associates degree
27278,paid,female,65,other/unspecified
27279,paid,male,62,bachelors degree
27280,free,female,60,some college
27281,paid,female,65,high school
27282,free,unknown,20,other/unspecified
27283,paid,female,73,masters degree
27284,paid,male,67,bachelors degree
27285,free,female,64,high school
27286,paid,male,71,masters degree
27287,paid,female,27,bachelors degree
27288,paid,female,69,bachelors degree
27289,paid,female,42,some college
27290,free,male,46,bachelors degree
27291,paid,male,53,phd
27292,free,female,29,bachelors degree
27293,paid,female,67,some college
27294,paid,male,70,masters degree
27295,paid,male,36,professional degree
27296,paid,female,60,bachelors degree
27297,free,female,48,associates degree
27298,paid,female,68,masters degree
27299,paid,female,68,bachelors degree
27300,paid,female,57,some college
27301,paid,female,63,professional degree
27302,paid,male,36,bachelors degree
27303,paid,male,24,some college
27304,free,female,63,bachelors degree
27305,free,female,55,some college
27306,paid,female,46,bachelors degree
27307,paid,female,55,high school
27308,free,female,55,high school
27309,paid,male,56,masters degree
27310,free,female,53,high school
27311,free,female,79,high school
27312,paid,unknown,55,other/unspecified
27313,paid,female,67,high school
27314,free,unknown,73,other/unspecified
27315,free,female,74,bachelors degree
27316,paid,male,64,masters degree
27317,free,female,63,masters degree
27318,paid,male,69,bachelors degree
27319,paid,male,48,bachelors degree
27320,paid,female,65,other/unspecified
27321,free,female,68,masters degree
27322,free,male,63,some high school
27323,free,female,78,high school
27324,paid,female,70,bachelors degree
27325,free,male,83,professional degree
27326,paid,unknown,51,other/unspecified
27327,free,female,62,some college
27328,paid,female,69,bachelors degree
27329,free,female,54,associates degree
27330,paid,female,65,masters degree
27331,paid,male,64,bachelors degree
27332,paid,female,48,bachelors degree
27333,paid,female,56,bachelors degree
27334,free,female,49,masters degree
27335,paid,female,72,phd
27336,free,female,71,bachelors degree
27337,paid,male,80,professional degree
27338,paid,female,74,masters degree
27339,paid,female,56,high school
27340,free,female,67,other/unspecified
27341,paid,female,60,masters degree
27342,paid,male,61,masters degree
27343,paid,female,64,bachelors degree
27344,paid,female,66,high school
27345,free,male,59,high school
27346,paid,male,68,bachelors degree
27347,paid,female,76,some high school
27348,paid,female,28,masters degree
27349,free,male,76,some college
27350,free,male,69,bachelors degree
27351,free,female,71,masters degree
27352,paid,female,87,bachelors degree
27353,free,male,71,some college
27354,free,female,62,high school
27355,free,male,74,bachelors degree
27356,paid,male,60,high school
27357,paid,female,63,masters degree
27358,paid,female,59,masters degree
27359,free,female,74,bachelors degree
27360,free,female,60,bachelors degree
27361,paid,female,64,bachelors degree
27362,paid,male,62,bachelors degree
27363,paid,female,72,masters degree
27364,free,female,45,bachelors degree
27365,paid,male,65,some college
27366,paid,female,69,high school
27367,free,female,28,masters degree
27368,paid,female,71,some college
27369,paid,male,52,phd
27370,paid,male,58,professional degree
27371,free,male,23,bachelors degree
27372,free,female,58,associates degree
27373,paid,female,58,bachelors degree
27374,paid,male,70,bachelors degree
27375,paid,female,54,bachelors degree
27376,paid,female,59,masters degree
27377,paid,female,72,some college
27378,paid,female,21,some college
27379,paid,male,65,professional degree
27380,paid,female,65,some college
27381,free,female,90,masters degree
27382,paid,unknown,39,other/unspecified
27383,paid,female,59,bachelors degree
27384,free,female,67,bachelors degree
27385,paid,male,64,associates degree
27386,free,male,64,some college
27387,paid,female,80,bachelors degree
27388,free,unknown,39,other/unspecified
27389,paid,female,74,some college
27390,free,male,59,bachelors degree
27391,paid,female,67,bachelors degree
27392,paid,female,60,bachelors degree
27393,paid,female,68,some college
27394,paid,male,86,some college
27395,paid,male,76,some college
27396,paid,unknown,58,masters degree
27397,paid,male,23,high school
27398,paid,female,72,some college
27399,paid,female,63,associates degree
27400,paid,female,71,bachelors degree
27401,free,male,48,bachelors degree
27402,paid,female,63,masters degree
27403,paid,female,56,bachelors degree
27404,free,female,59,some high school
27405,free,female,75,bachelors degree
27406,paid,male,49,some college
27407,paid,female,50,bachelors degree
27408,free,female,34,high school
27409,free,female,43,professional degree
27410,paid,male,44,some college
27411,paid,female,47,masters degree
27412,paid,male,49,professional degree
27413,paid,female,75,bachelors degree
27414,paid,female,80,some high school
27415,paid,male,57,bachelors degree
27416,paid,female,75,some college
27417,paid,female,42,masters degree
27418,paid,male,52,high school
27419,paid,female,72,high school
27420,free,male,51,other/unspecified
27421,paid,female,50,masters degree
27422,free,unknown,32,other/unspecified
27423,paid,female,48,professional degree
27424,free,male,53,bachelors degree
27425,free,female,36,masters degree
27426,paid,male,61,some college
27427,paid,female,55,high school
27428,paid,female,41,masters degree
27429,paid,male,67,some college
27430,paid,male,38,masters degree
27431,paid,male,81,some college
27432,free,female,59,bachelors degree
27433,free,female,80,bachelors degree
27434,paid,female,65,masters degree
27435,paid,female,49,associates degree
27436,paid,male,75,associates degree
27437,paid,male,72,some college
27438,free,unknown,71,other/unspecified
27439,free,male,64,bachelors degree
27440,paid,female,51,bachelors degree
27441,free,unknown,53,other/unspecified
27442,paid,female,71,high school
27443,paid,male,77,masters degree
27444,paid,female,71,bachelors degree
27445,paid,female,67,masters degree
27446,paid,male,22,bachelors degree
27447,paid,female,76,bachelors degree
27448,free,female,86,bachelors degree
27449,free,female,74,high school
27450,paid,female,73,bachelors degree
27451,paid,female,56,bachelors degree
27452,paid,male,70,bachelors degree
27453,free,female,28,masters degree
27454,paid,female,61,masters degree
27455,paid,female,61,high school
27456,paid,male,57,professional degree
27457,paid,female,61,high school
27458,paid,male,54,high school
27459,paid,female,66,bachelors degree
27460,paid,male,48,bachelors degree
27461,paid,male,71,masters degree
27462,paid,female,64,masters degree
27463,paid,male,76,professional degree
27464,paid,female,35,masters degree
27465,paid,female,68,masters degree
27466,free,female,67,masters degree
27467,paid,male,75,phd
27468,free,unknown,57,associates degree
27469,free,female,68,some college
27470,paid,female,68,some college
27471,free,female,51,masters degree
27472,free,female,73,masters degree
27473,free,female,20,bachelors degree
27474,paid,male,51,masters degree
27475,paid,male,53,bachelors degree
27476,paid,female,65,some college
27477,paid,female,71,some college
27478,free,male,56,some college
27479,paid,female,52,bachelors degree
27480,paid,female,57,bachelors degree
27481,paid,male,44,bachelors degree
27482,paid,female,60,masters degree
27483,free,female,62,bachelors degree
27484,paid,female,65,masters degree
27485,free,male,69,bachelors degree
27486,paid,female,79,some college
27487,paid,female,66,bachelors degree
27488,paid,unknown,57,other/unspecified
27489,paid,male,71,some college
27490,paid,male,21,high school
27491,paid,male,76,masters degree
27492,free,female,44,masters degree
27493,free,female,60,some college
27494,free,female,56,some college
27495,paid,female,60,some college
27496,free,female,34,some college
27497,free,unknown,67,other/unspecified
27498,paid,male,60,high school
27499,free,female,54,some college
27500,free,male,50,some college
27501,free,female,40,masters degree
27502,paid,female,68,some college
27503,free,female,48,masters degree
27504,paid,female,33,bachelors degree
27505,paid,male,41,associates degree
27506,paid,male,58,bachelors degree
27507,paid,male,71,some college
27508,paid,female,59,professional degree
27509,paid,unknown,53,high school
27510,free,male,72,some college
27511,paid,male,67,bachelors degree
27512,paid,female,71,bachelors degree
27513,paid,female,55,high school
27514,free,female,82,high school
27515,paid,female,57,some college
27516,paid,male,65,bachelors degree
27517,paid,male,25,professional degree
27518,free,female,69,professional degree
27519,paid,female,24,bachelors degree
27520,paid,female,70,masters degree
27521,paid,male,66,bachelors degree
27522,paid,male,30,masters degree
27523,paid,female,67,phd
27524,paid,male,69,bachelors degree
27525,free,female,75,high school
27526,paid,female,75,high school
27527,paid,female,57,some college
27528,paid,male,56,some college
27529,free,female,63,high school
27530,paid,male,58,some college
27531,free,female,72,some college
27532,free,female,68,professional degree
27533,paid,female,61,high school
27534,paid,female,51,bachelors degree
27535,paid,female,72,masters degree
27536,paid,female,62,masters degree
27537,paid,female,75,masters degree
27538,paid,male,60,bachelors degree
27539,paid,male,49,masters degree
27540,paid,unknown,74,masters degree
27541,paid,female,67,bachelors degree
27542,free,male,62,masters degree
27543,free,female,66,masters degree
27544,paid,female,48,associates degree
27545,paid,female,56,bachelors degree
27546,paid,female,49,phd
27547,free,male,36,bachelors degree
27548,paid,female,62,high school
27549,free,male,36,high school
27550,paid,female,61,some college
27551,free,male,53,high school
27552,free,female,73,bachelors degree
27553,free,male,66,bachelors degree
27554,paid,female,52,associates degree
27555,paid,female,58,some college
27556,paid,female,64,some college
27557,free,female,55,high school
27558,paid,male,74,masters degree
27559,paid,male,52,bachelors degree
27560,free,unknown,65,some college
27561,paid,male,82,some college
27562,paid,female,73,bachelors degree
27563,paid,female,68,some college
27564,free,female,71,high school
27565,paid,female,71,associates degree
27566,paid,male,72,phd
27567,free,male,75,high school
27568,paid,male,78,bachelors degree
27569,free,male,29,bachelors degree
27570,free,male,71,some college
27571,free,female,63,associates degree
27572,paid,female,68,masters degree
27573,paid,female,52,bachelors degree
27574,paid,female,64,other/unspecified
27575,paid,female,65,high school
27576,free,female,28,bachelors degree
27577,free,female,63,high school
27578,free,female,65,bachelors degree
27579,free,female,55,bachelors degree
27580,paid,male,70,masters degree
27581,paid,female,67,bachelors degree
27582,free,female,34,some college
27583,paid,male,72,professional degree
27584,free,female,19,other/unspecified
27585,paid,female,70,bachelors degree
27586,paid,female,59,high school
27587,free,female,66,some college
27588,paid,female,66,some college
27589,paid,female,66,some college
27590,paid,female,53,masters degree
27591,free,female,64,masters degree
27592,paid,female,51,some college
27593,free,male,61,bachelors degree
27594,free,female,66,some high school
27595,paid,female,75,masters degree
27596,free,female,53,masters degree
27597,paid,female,71,some college
27598,free,female,32,masters degree
27599,paid,female,59,bachelors degree
27600,paid,female,36,professional degree
27601,free,male,78,phd
27602,free,male,71,some college
27603,paid,female,61,high school
27604,paid,female,63,high school
27605,paid,female,70,high school
27606,paid,female,42,masters degree
27607,free,female,71,masters degree
27608,free,female,41,high school
27609,free,male,58,high school
27610,paid,male,79,bachelors degree
27611,paid,female,42,bachelors degree
27612,paid,male,55,bachelors degree
27613,free,female,66,professional degree
27614,paid,female,54,professional degree
27615,free,female,58,high school
27616,paid,male,65,associates degree
27617,free,female,75,some college
27618,paid,male,72,bachelors degree
27619,paid,male,70,professional degree
27620,free,female,56,some college
27621,paid,male,55,some college
27622,free,female,82,bachelors degree
27623,free,female,54,bachelors degree
27624,free,male,67,bachelors degree
27625,free,male,58,bachelors degree
27626,paid,female,67,some college
27627,paid,female,64,phd
27628,free,female,72,bachelors degree
27629,paid,male,73,masters degree
27630,free,female,69,high school
27631,paid,female,79,some college
27632,free,male,68,professional degree
27633,paid,female,78,bachelors degree
27634,paid,female,48,bachelors degree
27635,free,female,64,bachelors degree
27636,free,female,35,high school
27637,free,female,77,masters degree
27638,free,male,74,high school
27639,free,female,80,bachelors degree
27640,paid,female,62,masters degree
27641,free,male,65,bachelors degree
27642,paid,female,73,bachelors degree
27643,paid,female,64,bachelors degree
27644,paid,male,51,associates degree
27645,free,male,66,associates degree
27646,free,male,48,bachelors degree
27647,paid,male,51,bachelors degree
27648,paid,male,76,phd
27649,paid,male,83,professional degree
27650,free,male,61,bachelors degree
27651,paid,female,64,some college
27652,paid,unknown,73,high school
27653,paid,female,57,bachelors degree
27654,free,male,53,masters degree
27655,paid,male,63,some college
27656,paid,male,72,some college
27657,free,female,70,some college
27658,free,female,59,high school
27659,free,female,62,bachelors degree
27660,free,male,47,bachelors degree
27661,paid,male,84,bachelors degree
27662,paid,female,46,bachelors degree
27663,paid,male,60,professional degree
27664,paid,female,56,bachelors degree
27665,free,female,62,associates degree
27666,paid,male,81,high school
27667,paid,male,67,high school
27668,paid,male,69,some college
27669,free,male,49,some high school
27670,free,female,48,bachelors degree
27671,paid,male,58,some college
27672,free,male,50,some college
27673,paid,male,68,high school
27674,paid,female,57,some college
27675,paid,male,58,masters degree
27676,free,male,65,other/unspecified
27677,paid,male,52,bachelors degree
27678,paid,unknown,76,other/unspecified
27679,paid,female,62,other/unspecified
27680,free,male,49,phd
27681,free,male,26,bachelors degree
27682,paid,male,68,high school
27683,paid,female,72,some high school
27684,paid,male,78,bachelors degree
27685,free,female,54,high school
27686,paid,male,59,bachelors degree
27687,free,female,80,some college
27688,paid,male,68,professional degree
27689,paid,male,81,bachelors degree
27690,paid,male,59,bachelors degree
27691,paid,male,54,bachelors degree
27692,paid,male,69,some college
27693,free,female,53,high school
27694,paid,male,55,some college
27695,free,female,51,some college
27696,paid,female,68,some college
27697,free,male,80,phd
27698,paid,male,66,masters degree
27699,paid,female,72,bachelors degree
27700,paid,female,73,masters degree
27701,paid,male,45,other/unspecified
27702,paid,male,69,bachelors degree
27703,free,male,74,high school
27704,paid,female,71,bachelors degree
27705,paid,female,54,phd
27706,paid,female,57,masters degree
27707,free,male,74,masters degree
27708,free,female,61,high school
27709,paid,female,73,phd
27710,paid,female,65,masters degree
27711,paid,female,61,some college
27712,paid,female,71,bachelors degree
27713,paid,female,61,some college
27714,paid,male,60,associates degree
27715,paid,female,51,professional degree
27716,paid,female,66,bachelors degree
27717,free,female,59,bachelors degree
27718,free,female,61,some college
27719,paid,male,69,masters degree
27720,paid,male,53,bachelors degree
27721,paid,female,78,high school
27722,paid,male,63,some college
27723,paid,female,52,some college
27724,paid,male,65,masters degree
27725,free,male,69,some college
27726,free,male,68,bachelors degree
27727,free,female,65,some college
27728,paid,unknown,76,other/unspecified
27729,free,female,35,masters degree
27730,paid,female,49,bachelors degree
27731,paid,male,88,masters degree
27732,paid,male,79,masters degree
27733,paid,female,70,masters degree
27734,paid,female,63,some college
27735,paid,female,62,some college
27736,paid,female,62,professional degree
27737,paid,male,63,bachelors degree
27738,free,female,62,bachelors degree
27739,paid,female,59,some college
27740,paid,female,78,high school
27741,free,male,71,bachelors degree
27742,paid,female,83,some college
27743,paid,male,63,some college
27744,paid,male,50,bachelors degree
27745,free,female,49,masters degree
27746,paid,female,57,some college
27747,paid,male,66,bachelors degree
27748,free,female,55,high school
27749,paid,female,42,some college
27750,free,female,65,some college
27751,paid,male,67,bachelors degree
27752,paid,female,68,bachelors degree
27753,free,male,65,bachelors degree
27754,paid,male,53,bachelors degree
27755,paid,male,83,professional degree
27756,free,female,66,some college
27757,paid,unknown,81,other/unspecified
27758,paid,female,58,masters degree
27759,paid,male,67,phd
27760,free,female,57,professional degree
27761,paid,male,54,associates degree
27762,paid,female,64,masters degree
27763,paid,male,58,professional degree
27764,paid,female,19,high school
27765,paid,male,59,professional degree
27766,paid,female,66,high school
27767,free,female,41,some college
27768,free,female,67,associates degree
27769,paid,female,58,professional degree
27770,free,male,70,masters degree
27771,paid,male,44,bachelors degree
27772,paid,female,51,bachelors degree
27773,paid,female,72,masters degree
27774,paid,unknown,67,other/unspecified
27775,paid,unknown,70,other/unspecified
27776,paid,female,52,bachelors degree
27777,paid,male,64,bachelors degree
27778,paid,male,67,other/unspecified
27779,paid,female,61,other/unspecified
27780,paid,male,49,bachelors degree
27781,paid,male,37,some college
27782,free,male,65,associates degree
27783,paid,male,76,some college
27784,paid,female,61,bachelors degree
27785,free,female,57,bachelors degree
27786,paid,male,45,some college
27787,free,female,64,bachelors degree
27788,free,male,47,some college
27789,paid,male,68,bachelors degree
27790,paid,unknown,69,other/unspecified
27791,free,female,66,bachelors degree
27792,free,female,82,high school
27793,paid,male,66,masters degree
27794,paid,female,58,high school
27795,free,female,70,some college
27796,paid,female,58,high school
27797,free,female,72,masters degree
27798,free,female,72,high school
27799,free,female,71,some college
27800,paid,female,60,bachelors degree
27801,paid,female,50,bachelors degree
27802,paid,female,72,masters degree
27803,paid,male,53,masters degree
27804,free,male,60,masters degree
27805,paid,male,65,some college
27806,paid,male,71,some high school
27807,paid,male,56,masters degree
27808,paid,female,74,bachelors degree
27809,paid,female,65,some college
27810,free,male,54,bachelors degree
27811,paid,female,74,masters degree
27812,free,male,25,some college
27813,paid,male,64,bachelors degree
27814,free,male,66,masters degree
27815,paid,female,72,some high school
27816,paid,male,67,bachelors degree
27817,paid,female,65,associates degree
27818,free,female,67,high school
27819,free,female,77,some college
27820,free,unknown,75,other/unspecified
27821,free,male,53,bachelors degree
27822,paid,female,77,masters degree
27823,paid,female,68,masters degree
27824,free,female,79,some college
27825,paid,female,49,some college
27826,paid,female,61,bachelors degree
27827,paid,male,66,bachelors degree
27828,paid,male,68,bachelors degree
27829,paid,male,42,bachelors degree
27830,paid,female,70,some college
27831,free,female,63,some college
27832,free,female,66,high school
27833,free,female,42,bachelors degree
27834,free,female,43,bachelors degree
27835,free,female,64,bachelors degree
27836,free,female,60,associates degree
27837,paid,female,68,bachelors degree
27838,paid,female,68,associates degree
27839,paid,male,72,masters degree
27840,free,female,58,some college
27841,paid,female,72,bachelors degree
27842,paid,female,44,bachelors degree
27843,paid,male,68,bachelors degree
27844,paid,male,68,associates degree
27845,free,female,64,professional degree
27846,paid,male,59,high school
27847,paid,female,60,bachelors degree
27848,paid,female,68,masters degree
27849,paid,male,46,phd
27850,paid,female,56,bachelors degree
27851,free,female,56,some college
27852,paid,unknown,54,other/unspecified
27853,paid,female,52,professional degree
27854,free,male,35,masters degree
27855,free,male,47,masters degree
27856,paid,female,70,high school
27857,free,female,23,associates degree
27858,paid,female,66,masters degree
27859,paid,male,84,some high school
27860,paid,male,83,masters degree
27861,free,female,62,bachelors degree
27862,free,male,78,professional degree
27863,paid,male,67,some college
27864,free,female,66,some high school
27865,paid,male,47,high school
27866,free,female,71,bachelors degree
27867,paid,female,67,masters degree
27868,paid,male,70,masters degree
27869,paid,male,79,bachelors degree
27870,paid,female,58,masters degree
27871,paid,unknown,84,masters degree
27872,paid,female,81,masters degree
27873,paid,male,70,bachelors degree
27874,paid,female,76,bachelors degree
27875,free,male,65,high school
27876,paid,female,57,some college
27877,paid,unknown,80,other/unspecified
27878,paid,male,60,bachelors degree
27879,free,female,24,some college
27880,paid,male,52,high school
27881,paid,male,57,professional degree
27882,paid,male,68,masters degree
27883,paid,male,68,bachelors degree
27884,free,female,52,bachelors degree
27885,paid,male,45,high school
27886,free,unknown,66,bachelors degree
27887,paid,female,70,bachelors degree
27888,paid,female,67,masters degree
27889,free,female,75,some college
27890,paid,female,54,high school
27891,free,male,64,high school
27892,free,male,35,bachelors degree
27893,free,female,70,bachelors degree
27894,paid,female,67,bachelors degree
27895,paid,unknown,56,other/unspecified
27896,free,unknown,48,other/unspecified
27897,paid,female,64,masters degree
27898,paid,male,84,associates degree
27899,paid,male,64,some college
27900,paid,male,68,bachelors degree
27901,paid,unknown,69,masters degree
27902,free,male,52,bachelors degree
27903,paid,male,51,high school
27904,free,male,23,high school
27905,paid,male,67,bachelors degree
27906,paid,male,58,masters degree
27907,paid,female,69,masters degree
27908,paid,male,58,some high school
27909,paid,female,59,high school
27910,paid,female,73,phd
27911,paid,female,54,some college
27912,free,male,64,some college
27913,paid,female,65,masters degree
27914,free,female,55,high school
27915,free,female,76,some high school
27916,paid,male,55,high school
27917,paid,female,53,masters degree
27918,paid,female,28,bachelors degree
27919,paid,female,70,some college
27920,paid,male,66,bachelors degree
27921,free,male,58,bachelors degree
27922,paid,female,87,associates degree
27923,paid,female,62,some college
27924,paid,female,79,bachelors degree
27925,paid,male,69,masters degree
27926,paid,female,56,high school
27927,paid,female,57,masters degree
27928,free,female,64,masters degree
27929,free,female,57,masters degree
27930,paid,female,70,bachelors degree
27931,free,female,71,masters degree
27932,paid,female,53,high school
27933,free,female,43,high school
27934,paid,male,78,professional degree
27935,paid,female,71,bachelors degree
27936,paid,male,69,bachelors degree
27937,paid,female,67,high school
27938,paid,male,67,phd
27939,paid,male,51,high school
27940,paid,male,43,bachelors degree
27941,paid,female,61,masters degree
27942,free,male,51,some college
27943,free,female,48,high school
27944,free,female,56,high school
27945,paid,male,62,bachelors degree
27946,paid,female,71,some college
27947,free,male,61,some college
27948,paid,male,58,bachelors degree
27949,paid,male,64,professional degree
27950,paid,female,64,masters degree
27951,free,female,29,some college
27952,paid,female,61,high school
27953,paid,female,57,masters degree
27954,free,female,46,some college
27955,free,female,67,professional degree
27956,free,male,53,phd
27957,paid,female,54,masters degree
27958,paid,male,29,some college
27959,paid,male,67,some college
27960,free,male,25,bachelors degree
27961,free,female,65,some college
27962,paid,male,60,masters degree
27963,paid,male,54,high school
27964,paid,female,52,masters degree
27965,paid,female,67,other/unspecified
27966,paid,female,62,phd
27967,paid,unknown,53,professional degree
27968,paid,male,65,bachelors degree
27969,paid,female,52,phd
27970,paid,male,46,phd
27971,paid,male,65,bachelors degree
27972,paid,female,68,phd
27973,paid,unknown,59,high school
27974,paid,male,78,high school
27975,free,female,68,masters degree
27976,free,male,68,bachelors degree
27977,free,female,61,some college
27978,free,male,79,masters degree
27979,free,female,66,bachelors degree
27980,free,male,83,professional degree
27981,free,male,55,high school
27982,free,female,35,bachelors degree
27983,free,female,43,bachelors degree
27984,paid,male,54,high school
27985,free,male,74,high school
27986,paid,male,28,bachelors degree
27987,paid,male,27,bachelors degree
27988,free,female,69,bachelors degree
27989,free,male,63,bachelors degree
27990,paid,female,55,bachelors degree
27991,free,female,44,other/unspecified
27992,free,male,73,masters degree
27993,paid,male,62,some college
27994,paid,female,60,some college
27995,paid,male,64,masters degree
27996,paid,unknown,65,other/unspecified
27997,free,female,41,bachelors degree
27998,paid,male,67,bachelors degree
27999,paid,female,72,some college
28000,paid,male,57,professional degree
28001,paid,male,64,some college
28002,paid,unknown,47,other/unspecified
28003,paid,male,77,masters degree
28004,paid,male,63,high school
28005,paid,male,74,phd
28006,paid,male,58,masters degree
28007,free,female,59,masters degree
28008,paid,female,21,bachelors degree
28009,paid,male,56,masters degree
28010,paid,female,51,other/unspecified
28011,free,female,27,bachelors degree
28012,paid,male,59,bachelors degree
28013,paid,male,45,bachelors degree
28014,paid,female,45,some college
28015,paid,male,39,bachelors degree
28016,free,male,54,high school
28017,free,female,64,bachelors degree
28018,paid,female,66,bachelors degree
28019,paid,male,71,high school
28020,paid,female,73,bachelors degree
28021,free,unknown,69,professional degree
28022,free,female,39,high school
28023,free,male,39,masters degree
28024,paid,female,65,associates degree
28025,paid,male,63,some college
28026,paid,female,63,masters degree
28027,paid,male,77,bachelors degree
28028,free,male,73,masters degree
28029,free,male,43,masters degree
28030,free,female,54,some college
28031,paid,male,78,masters degree
28032,free,male,50,other/unspecified
28033,free,female,86,some college
28034,paid,male,71,masters degree
28035,paid,female,68,masters degree
28036,paid,female,42,associates degree
28037,paid,male,56,professional degree
28038,paid,female,64,some college
28039,paid,male,49,some college
28040,free,female,64,some college
28041,paid,female,48,masters degree
28042,paid,male,67,masters degree
28043,free,unknown,79,other/unspecified
28044,paid,female,58,masters degree
28045,paid,male,53,masters degree
28046,paid,female,51,associates degree
28047,paid,male,83,other/unspecified
28048,paid,female,70,some college
28049,paid,male,61,bachelors degree
28050,paid,female,65,masters degree
28051,paid,male,38,bachelors degree
28052,paid,male,48,bachelors degree
28053,paid,female,70,masters degree
28054,paid,male,61,bachelors degree
28055,paid,female,63,professional degree
28056,free,male,59,bachelors degree
28057,free,female,59,masters degree
28058,free,male,83,some college
28059,paid,male,50,some high school
28060,free,female,60,high school
28061,free,male,62,some college
28062,paid,female,76,bachelors degree
28063,paid,female,72,some high school
28064,paid,female,44,masters degree
28065,paid,male,65,masters degree
28066,paid,male,58,some college
28067,free,female,79,some high school
28068,free,female,49,bachelors degree
28069,paid,female,41,some college
28070,free,male,73,masters degree
28071,paid,male,56,bachelors degree
28072,free,male,34,masters degree
28073,free,female,80,bachelors degree
28074,paid,female,59,masters degree
28075,free,male,61,high school
28076,free,female,75,some college
28077,free,female,26,some college
28078,free,male,69,some college
28079,paid,male,45,some college
28080,free,female,74,bachelors degree
28081,free,female,57,bachelors degree
28082,paid,female,68,some college
28083,free,male,67,masters degree
28084,paid,male,69,bachelors degree
28085,free,unknown,54,other/unspecified
28086,free,male,63,other/unspecified
28087,paid,male,56,high school
28088,paid,male,25,some college
28089,free,male,38,bachelors degree
28090,paid,male,75,professional degree
28091,free,male,77,some college
28092,paid,male,36,some college
28093,paid,male,43,some college
28094,paid,male,57,some college
28095,paid,female,55,some college
28096,free,female,77,bachelors degree
28097,paid,male,80,some college
28098,free,female,34,high school
28099,free,male,67,bachelors degree
28100,paid,female,59,some college
28101,paid,female,69,masters degree
28102,free,female,68,masters degree
28103,paid,female,73,masters degree
28104,paid,male,59,some college
28105,free,female,71,masters degree
28106,free,female,72,high school
28107,paid,female,72,high school
28108,free,female,75,masters degree
28109,free,female,54,bachelors degree
28110,free,female,45,high school
28111,paid,male,63,bachelors degree
28112,free,male,35,bachelors degree
28113,free,female,53,masters degree
28114,paid,male,57,high school
28115,free,male,71,masters degree
28116,free,male,71,some college
28117,paid,male,66,some college
28118,free,female,50,some college
28119,paid,male,53,phd
28120,free,female,59,bachelors degree
28121,paid,female,62,associates degree
28122,free,female,59,masters degree
28123,paid,female,72,professional degree
28124,free,male,29,associates degree
28125,free,female,59,bachelors degree
28126,free,female,69,some college
28127,free,female,65,masters degree
28128,free,female,62,some college
28129,paid,male,38,bachelors degree
28130,paid,male,79,bachelors degree
28131,paid,female,63,bachelors degree
28132,free,female,84,high school
28133,paid,female,55,high school
28134,paid,female,63,professional degree
28135,paid,male,37,bachelors degree
28136,paid,male,75,bachelors degree
28137,paid,female,70,professional degree
28138,free,male,68,masters degree
28139,paid,male,53,bachelors degree
28140,paid,unknown,55,some college
28141,paid,female,65,some college
28142,free,female,72,some college
28143,paid,male,62,bachelors degree
28144,paid,male,79,high school
28145,paid,male,41,some college
28146,paid,female,60,masters degree
28147,free,female,62,bachelors degree
28148,paid,male,69,bachelors degree
28149,paid,male,54,high school
28150,free,male,62,bachelors degree
28151,paid,female,76,high school
28152,free,female,66,high school
28153,paid,female,68,some college
28154,paid,female,72,bachelors degree
